역번호,역주변,호선,역명
2745,대방중학교,,
2745,영등포종합사회복지관,,
2745,한화꿈에그린아파트,,
2745,신길6동 주민센터,,
2746,남부도로사업소,,
2746,대림2동주민센터,,
2746,서울복지의원,,
2746,구로경찰서,,
2746,대동초등학교,,
2746,명지성모병원,,
2746,LG아파트,,
2746,동구로초등학교,,
2746,구로구청,,
2746,대림2차 우성아파트,,
2746,구로4동주민센터,,
2746,영서초중학교,,
2746,대림중앙시장,,
2746,대림3동주민센터,,
2747,구로3파출소,,
2747,베다니교회,,
2747,두산아파트,,
2747,구로3동,,
2747,남부순환도로,,
2747,가리봉동,,
2747,구로남초등학교,,
2747,가리봉동,,
2747,구로4동,,
2747,구로시장,,
2747,구로4동주민센터,,
2747,구로3동주민센터,,
2747,구로종합사회복지관,,
2747,가리봉동주민센터,,
2747,영일초등학교,,
2747,구일지구대,,
2747,"구로3성당, 구로남체육센터",,
2747,"구로동 한신휴플러스 아파트,삼성래미안 아파트",,
2747,고려대학교 구로병원,,
2747,성프란치스꼬장애인종합복지관,,
2747,구로구청,,
2747,가리봉시장,,
2748,구로세관,,
2748,성프란치스꼬장애인복지관,,
2748,서부간선도로,,
2748,대한산업보건협회 산업보건환경연구원,,
2748,"국민연금공단 구로, 금천지사",,
2748,영일초등학교,,
2748,서울신용보증재단 금천지사,,
2748,남부순환로,,
2748,서울디지털산업2단지,,
2748,안양천변(벚꽃길),,
2748,패션아울렛 단지,,
2748,가리봉시장,,
2748,G밸리근로자문화복지센터,,
2748,가산파출소,,
2748,서울디지털국가산업 3단지,,
2748,서울디지털운동장,,
2748,한국건설생활환경시험연구원,,
2749,2001 아울렛 철산점,,
2749,국민은행철산동지점,,
2749,철산시장,,
2749,중앙시장,,
2749,기업은행광명지점,,
2749,우리은행광명지점,,
2749,NH농협은행 광명시지부,,
2749,광명경찰서,,
2749,시립근로청소년복지관,,
2749,철산4동사무소,,
2749,KEB하나은행 철산동지점,,
2749,광명시청,,
2749,광명시의회,,
2749,광명시민회관,,
2749,광명세무서,,
2749,안산지원 광명등기소,,
2749,광명고등학교,,
2749,광명중학교,,
2749,융창상호저축은행,,
2749,광덕초등학교,,
2749,철산상업지구,,
2749,철산3동주민센터,,
2749,철산도서관,,
2749,광명성애병원,,
2749,철산3동우체국,,
2749,철산지구대,,
2749,광성초등학교,,
2749,한국전력공사 광명지점,,
2750,광명종합사회복지관,,
2750,광명시청,,
2750,광명3동 주민센터,,
2750,광명초등학교,,
2750,광문고등학교,,
2750,명문고등학교,,
2750,광명남초등학교,,
2750,광명5동주민센터,,
2750,광명파출소,,
2750,광명서초등학교,,
2750,광명2동주민센터,,
2750,광명2동우체국,,
2750,광명3동주민센터,,
2750,개명교,,
2750,광명전통시장,,
2750,경기항공고등학교,,
2750,천주교 광명성당,,
2750,개명초등학교,,
2750,광명4동 주민센터,,
2750,크로앙스,,
2750,이마트,,
2750,롯데시네마 광명,,
2750,광명전통시장,,
2750,광명스피돔,,
2751,하늘숲초등학교,,
2751,천왕연지타운 1단지,,
2751,오류2치안센터,,
2751,오류남초등학교,,
2751,덕일전자공업고등학교,,
2751,천왕연지마을 1단지,,
2751,천왕초등학교,,
2751,천왕중학교,,
2751,천왕이펜하우스 1단지,,
2751,천왕이펜하우스 2단지,,
2751,천왕이펜하우스 3단지,,
2751,천왕이펜하우스 4단지,,
2751,천왕이펜하우스 5단지,,
2751,천왕이펜하우스 6단지,,
2751,서울남부구치소,,
2751,신용보증기금 인재개발원,,
2751,천왕역 환승센터(환승주차장),,
2751,오남중학교,,
2751,오류2동주민센터,,
2751,천왕이펜하우스 7단지,,
2751,천왕연지타운 2단지,,
2752,세종과학고등학교,,
2752,기업은행온수동지점,,
2752,대신교회,,
2752,서울럭비구장,,
2752,유한대학,,
2752,유한공업고등학교,,
2752,동곡초등학교,,
2752,역곡동,,
2752,온수초등학교,,
2752,온수공단,,
2752,온수자동차운전학원 ,,
2752,우신중학교,,
2752,오정초등학교,,
2752,침례교총회,,
2752,성광감리교회(성광어린이집),,
2752,우신고등학교,,
2752,성공회대학교,,
2752,서울공연예술학교,,
2752,힐스테이드,,
2752,"오류동, 항동(남부방향)",,
2752,"수궁동, 궁동(북부방향)",,
2752,연세중앙교회,,
2811,암사2동 주민센터,,
2811,한국점자도서관,,
2811,강동구립암사도서관,,
2811,암사2동,,
2811,천호2동,,
2811,암사선사주거지,,
2811,암사119안전센터,,
2811,암사종합시장,,
2811,현대아파트,,
2811,천일중학교,,
2811,강동초등학교,,
2811,신암초등학교,,
2811,광나루한강공원,,
2811,암사1동,,
2811,명일동방면,,
2811,천호사거리방면,,
2812,한강시민공원,,
2812,광진사거리,,
2812,천호우체국,,
2812,성내종합시장,,
2812,풍납로,,
2812,풍납동우체국,,
2812,풍납토성,,
2812,천호3동,,
2812,천호4동,,
2812,성내2동,,
2812,풍납1동,,
2812,풍납1동사무소,,
2812,한강시민공원(광나루지구) 방면,,
2812,천호대교,,
2812,천호2동,,
2812,천호4동,,
2813,새순교회,,
2813,성내동,,
2813,강동구청,,
2813,강동보건소,,
2813, 성내1동 주민센터 (T.3425-7760),,
2813,풍납2동,,
2813,올림픽대교,,
2813,송파세무서,,
2813,풍납2동주민센터,,
2813,풍납1동,,
2813,천호사거리,,
2813,올림픽공원 북이문,,
2813,강동경찰서,,
2813,강동소방서,,
2813,강동수도사업소,,
2813,성내초등학교,,
2813,천호사거리,,
2813,강동구의회,,
2813,"영파여중,고교",,
2813,토성초등학교,,
2813,강동대로,,
2813,풍납초등학교,,
2813,호원아트홀,,
2813,메가박스,,
2813,아산병원,,
2813,서울영어마을 풍납캠프,,
2813,국민은행,,
2813,풍납토성,,
2813,잠실세무서,,
2813,"하남, 광주 방면 버스정류소",,
2813,하이마트,,
2813,성내지구대,,
2813,농협,,
2814,임마누엘교회,,
2814,한성백제박물관,,
2814,올림픽공원,,
2814,올림픽공원역,,
2814,방이복지관,,
2814,서울잠실초등학교,,
2814,신천파출소,,
2814,서울허브치과,,
2814,올림픽 파크텔,,
2814,평화의 문,,
2814,올림픽회관,,
2814,위례성길,,
2814,방이중학교,,
2814,잠실방면,,
2814,송파구청,,
2814,송파구보건소,,
2814,KT 송파지점,,
2814,지역사회교육관,,
2814,잠실방면,,
2814,서울시교통회관,,
2814,잠실4동,,
2814,올림픽대교,,
2814,방이2동주민센터,,
2814,잠실4동 우체국,,
2814,하나은행,,
2814, 방이복지관,,
2814,잠실우체국,,
2815,송파구청,,
2815,잠실 제2롯데월드,,
2815,석촌호수(동호),,
2815,"서울놀이마당, 가락동, 성남방면",,
2815,"서울신천초등학교, 잠실3동주민센터",,
2815,[우수경관조망명소]석촌호수,,
2815,[우수경관조망명소]매직아일랜드,,
2815,"잠동초등학교, 장미아파트, 잠실6동",,
2815,"국민건강보험공단, 신천동방면",,
2815,잠실동교회,,
2815,국민연금관리공단,,
2815,더컨벤션 교통회관,,
2815,롯데캐슬골드,,
2815,송파대로,,
2815,석촌호수(서호),,
2815,"트리지움아파트,레이크팰리스아파트, 서울놀이마당, 롯데백화점",,
2815,잠실주공5단지,,
2815,잠실대교방면,,
2815,한강시민공원 (잠실지구)방면,,
2815,향군회관,,
2815,잠실중학교,,
2815,"어린이교통공원, 한국산업은행",,
2815,서울시교통회관,,
2815,국민연금송파지사,,
2815,송파구보건소,,
2815,잠실우체국,,
2815,"송파구청, 방이동, 송파전화국, 잠실우체국, 올림픽공원 방면",,
2816,송파1동우체국,,
2816,석촌호수(서호),,
2816,송파초등학교,,
2816,석촌초등학교,,
2816,석촌치안센타,,
2816,빠른병원,,
2816,신한은행(석촌역지점),,
2816,NH농협은행(석촌역지점),,
2816,KB국민은행(송파지점),,
2816,KEB하나은행(석촌역지점),,
2816,우리은행(송파금융센터),,
2816,한솔병원,,
2816,불광사,,
2816,성심교회,,
2816,올림픽병원,,
2816,석촌호수(동호),,
2816,잠실방면,,
2816,송파1동,,
2816,송파여성문화회관,,
2816,"방이동,올림픽공원 방면",,
2816,기업은행(송파점),,
2816,"송파대로,가락동 방면",,
2816,"가락동농수산물 종합도매시장, 가락몰 방면",,
2816,백제고분군(석촌동 백제초기 적석총),,
2816,석촌동주민센타,,
2816,석촌동,,
2816,백제고분군(석촌동 백제초기 적석총),,
2816,송파1동주민센타,,
2817,일신여자상업고등학교,,
2817,잠실여자고등학교,,
2817,가락고등학교,,
2817,대한노인회 송파구지회,,
2817,송파2동주민센터,,
2817,가락1동주민센터,,
2817,중대초등학교,,
2817,서울가락본동우체국,,
2817,송파구가락종합사회복지관,,
2817,송파 헬리오시티,,
2817,동부센트레빌APT,,
2817,일신여자중학교,,
2817,송파 헬리오시티,,
2818,가락본동주민센터,,
2818,국립경찰병원,,
2818,가원중학교,,
2818,평화초등학교,,
2818,서울가락본동우체국,,
2818,가락우성아파트,,
2818,가락금호아파트,,
2818,KT가락지점,,
2818,가락대림아파트,,
2818,정부기관 중앙전파관리소,,
2818,송파여성인력개발센터,,
2818,가락관광호텔,,
2818,송파청소년수련관,,
2818,가락동교회,,
2818,남부순환로,,
2818,잠실 방면,,
2818,성남 방면,,
2818,가락동,,
2818,수서 방면,,
2818,가락1동,,
2818,가락 한신아파트,,
2818,건너말공원,,
2818,올림픽훼밀리아파트,,
2818,가원초등학교,,
2818,가락동농수산물도매시장,,
2818,문정동우체국,,
2818,문정2동주민센터,,
2819,문정 1동,,
2819,가락동 농수산물 종합 도매시장 방면,,
2819,로데오거리,,
2819,국가형사사법기록관,,
2819,서울동부보호관찰소,,
2819,서울동부지방법원,,
2819,한국소비자원 서울지원,,
2819,건영아파트,,
2819,문정고등학교,,
2819,서울동부구치소,,
2819,서울동부지방검찰청,,
2819,문덕초등학교,,
2819,문정초등학교,,
2819,대한법률구조공단 서울동부지부,,
2819,문정중학교,,
2819,문정2동,,
2819,한신아파트,,
2820,문현초등학교,,
2820,성남 방면,,
2820,송파산모건강증진센터,,
2820,구립송파노인요양센터,,
2820,아이코리아,,
2820,송파파인타운 1단지,,
2820,송파파인타운 3단지,,
2820,송파 파인타운 6단지,,
2820,송파 파인타운 7단지 ,,
2820,송파 파인타운 8단지 ,,
2820,송파파인타운 9단지,,
2820,송파 파인타운 5단지,,
2820,송파파인타운 10단지,,
2820,송파파인타운 11단지,,
2820,송파파인타운 4단지,,
2820,송파파인타운 2단지,,
2820,건영아파트,,
2820,복정사거리 방면,,
2820,서울지방경찰청제3기동단,,
2820,문현고등학교,,
2820,굿윌스토어 가든파이브점,,
2820,문현중학교,,
2820,한국육영학교,,
2820,임마누엘복지센타,,
2820,서울동남권 물류단지,,
2820,"파크하비오(아파트, 오피스텔)",,
2820,장지교,,
2820,"가든파이브(NC백화점, 현대시티몰, 이마트)",,
2821,복정역 환승주차장,,
2821,세곡동 방면,,
2821,삼일자동차전문학원,,
2821,강남자동차매매단지,,
2821,복정역 환승주차장,,
2821,위례방면,,
2821,수정구 복정동주민센터,,
2821,복정동,,
2821,양재방면,,
2821,가락시장 방면(인도 없음),,
2821,선한목자교회,,
2821,복정고등학교,,
2821,송파구 자연순환공원,,
2821,성모자애복지관,,
2821,문정지구대 장지치안센터,,
2821,성남시육아종합지원센터,,
2821,잠실방면,,
2821,장지동방면,,
2821,서울국제학교,,
2821,동서울대학교,,
2821,수정중앙노인종합복지관,,
2822,산성파출소,,
2822,신흥2동,,
2822,성남북초등학교,,
2822,성남시수정도서관,,
2822,산성동복지회관,,
2822,산성동,,
2822,수정구청방면,,
2822,포레스티아(2020.7월 입주예정),,
2822,성남시 수정구청,,
2822,수정노인종합복지관,,
2822,산성역환승주차장(별도 연결통로 있음),,
2822,창성중학교,,
2822,남한산성방면,,
2822,수정구 산성동 주민센터,,
2822,한국폴리텍대학성남캠퍼스,,
2823,두산위브아파트,,
2823,단대초등학교,,
2823,남한산성도립공원방면,,
2823,상원초등학교,,
2823,소망재활원,,
2823,중부초등학교,,
2823,성남동초등학교,,
2823,단대공원,,
2823,단대동우체국,,
2823,성남시 민방위안전체험센터,,
2823,삼익아파트,,
2823,양지동주민센터,,
2823,단대 119안전센터,,
2823,수원지방법원 성남지원 등기과,,
2823,은행2동,,
2823,신구대학교방면,,
2823,성남서중학교,,
2823,성남중앙병원,,
2823,단대동주민센터,,
2823,대한법률구조공단,,
2823,은행시장,,
2823,금광2동,,
2823,금광시장,,
2823,현대아파트,,
2823,단대동,,
2823,수원지방법원 성남지원,,
2823,을지대학교방면,,
2823,은행주공아파트,,
2824,단대한의원,,
2824,성남서중학교,,
2824,신구대 민속박물관,,
2824,단대쇼핑,,
2824,세이브존,,
2824,수정구 청소년수련관,,
2824,금광동우체국,,
2824,성남동초등학교,,
2824,산업제3단지 방향,,
2824,한신아파트,,
2824,KT(성남지사),,
2824,금광2동주민센터,,
2824,미도맨션,,
2824,성남우체국,,
2824,금광1동,,
2824,신흥2동,,
2824,단대동,,
2824,성남시수정도서관,,
2824,신구대학,,
2824,성남세무서,,
2824,경기도립성남도서관,,
2824,바른마디정형외과,,
2824,성남제일교회,,
2824,금광2동,,
2824,금광지구대,,
2824,산업제2단지 방향,,
2824,단남초등학교,,
2824,중앙동주민센터,,
2824,희망대공원,,
2824,금광1동 주민센터,,
2825,국민건강보험공단 성남북부지사,,
2825,성남제일초등학교,,
2825,성호시장,,
2825,성남우체국,,
2825,신흥지구대,,
2825,중앙동,,
2825,신흥동,,
2825,신흥3동,,
2825,수정구 신흥3동 주민센터,,
